0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0.050847 0.050847 0.050847 0.050847
0.11055 0.11055 0.11055 0.11055
0.17425 0.17425 0.17425 0.17425
0.24185 0.24185 0.24185 0.24185
0.30945 0.30945 0.30945 0.30945
0.38385 0.38385 0.38385 0.38385
0.45835 0.45835 0.45835 0.45835
0.53185 0.53185 0.53185 0.53185
0.60415 0.60415 0.60415 0.60415
0.67655 0.67655 0.67655 0.67655
0.74275 0.74275 0.74275 0.74275
0.80895 0.80895 0.80895 0.80895
0.87745 0.87745 0.87745 0.87745
0.94825 0.94825 0.94825 0.94825
1.0189 1.0189 1.0189 1.0189
1.1009 1.1009 1.1009 1.1009
1.1828 1.1828 1.1828 1.1828
1.2727 1.2727 1.2727 1.2727
1.3704 1.3704 1.3704 1.3704
1.4682 1.4682 1.4682 1.4682
1.5955 1.5955 1.5955 1.5955
1.7227 1.7227 1.7227 1.7227
1.8617 1.8617 1.8617 1.8617
2.0124 2.0124 2.0124 2.0124
2.163 2.163 2.163 2.163
2.3335 2.3335 2.3335 2.3335
2.5039 2.5039 2.5039 2.5039
2.6837 2.6837 2.6837 2.6837
2.8728 2.8728 2.8728 2.8728
3.0619 3.0619 3.0619 3.0619
3.15 3.15 3.15 3.15
3.2381 3.2381 3.2381 3.2381
3.3262 3.3262 3.3262 3.3262
3.4143 3.4143 3.4143 3.4143
3.4889 3.4889 3.4889 3.4889
3.5635 3.5635 3.5635 3.5635
3.6245 3.6245 3.6245 3.6245
3.6856 3.6856 3.6856 3.6856
3.7467 3.7467 3.7467 3.7467
3.8078 3.8078 3.8078 3.8078
3.8298 3.8298 3.8298 3.8298
3.8517 3.8517 3.8517 3.8517
3.8737 3.8737 3.8737 3.8737
3.8956 3.8956 3.8956 3.8956
3.8962 3.8962 3.8962 3.8962
3.8967 3.8967 3.8967 3.8967
3.8759 3.8759 3.8759 3.8759
3.8551 3.8551 3.8551 3.8551
3.8342 3.8342 3.8342 3.8342
3.8134 3.8134 3.8134 3.8134
3.7548 3.7548 3.7548 3.7548
3.6963 3.6963 3.6963 3.6963
3.6377 3.6377 3.6377 3.6377
3.5791 3.5791 3.5791 3.5791
3.5128 3.5128 3.5128 3.5128
3.4466 3.4466 3.4466 3.4466
3.3726 3.3726 3.3726 3.3726
3.2986 3.2986 3.2986 3.2986
3.2246 3.2246 3.2246 3.2246
3.1506 3.1506 3.1506 3.1506
3.0814 3.0814 3.0814 3.0814
3.0122 3.0122 3.0122 3.0122
2.943 2.943 2.943 2.943
2.8738 2.8738 2.8738 2.8738
2.8148 2.8148 2.8148 2.8148
2.7557 2.7557 2.7557 2.7557
2.7069 2.7069 2.7069 2.7069
2.6581 2.6581 2.6581 2.6581
2.6092 2.6092 2.6092 2.6092
2.5604 2.5604 2.5604 2.5604
2.5376 2.5376 2.5376 2.5376
2.5147 2.5147 2.5147 2.5147
2.4919 2.4919 2.4919 2.4919
2.469 2.469 2.469 2.469
2.4534 2.4534 2.4534 2.4534
2.4378 2.4378 2.4378 2.4378
2.4295 2.4295 2.4295 2.4295
2.4211 2.4211 2.4211 2.4211
2.4127 2.4127 2.4127 2.4127
2.4044 2.4044 2.4044 2.4044
2.4049 2.4049 2.4049 2.4049
2.4056 2.4056 2.4056 2.4056
2.4062 2.4062 2.4062 2.4062
2.4068 2.4068 2.4068 2.4068
2.4094 2.4094 2.4094 2.4094
2.4121 2.4121 2.4121 2.4121
2.4168 2.4168 2.4168 2.4168
2.4215 2.4215 2.4215 2.4215
2.4263 2.4263 2.4263 2.4263
2.431 2.431 2.431 2.431
2.4371 2.4371 2.4371 2.4371
2.4432 2.4432 2.4432 2.4432
2.4492 2.4492 2.4492 2.4492
2.4553 2.4553 2.4553 2.4553
2.4608 2.4608 2.4608 2.4608
2.4663 2.4663 2.4663 2.4663
2.4711 2.4711 2.4711 2.4711
2.4759 2.4759 2.4759 2.4759
2.4808 2.4808 2.4808 2.4808
2.4857 2.4857 2.4857 2.4857
2.4884 2.4884 2.4884 2.4884
2.4912 2.4912 2.4912 2.4912
2.494 2.494 2.494 2.494
2.4968 2.4968 2.4968 2.4968
2.4986 2.4986 2.4986 2.4986
2.5005 2.5005 2.5005 2.5005
2.5015 2.5015 2.5015 2.5015
2.5025 2.5025 2.5025 2.5025
2.5034 2.5034 2.5034 2.5034
2.5044 2.5044 2.5044 2.5044
2.5045 2.5045 2.5045 2.5045
2.5045 2.5045 2.5045 2.5045
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5047 2.5047 2.5047 2.5047
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
2.5046 2.5046 2.5046 2.5046
