6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
6.94444e-05 6.94444e-05 6.94444e-05 6.94444e-05 
